family,stage,floors,top_floors,height_m,new_fail,new_ok,gfa_m2,far_pct,service_m2,real_m2,coverage_m2,bcr_pct,daylight_ratio,mean_total_h,min_short_m,label
단일,5 미세조정,46,46,139.7,28,34,37580,400.0,9087,46667,881,9.38,0.022,4.1,18.36,46층 817㎡(44.5×18.4m)
단일,5 미세조정,60,60,181.0,29,35,37580,400.0,11707,49287,689,7.34,0.018,4.067,12.69,60층 626㎡(49.3×12.7m)
단일,5 미세조정,60,60,181.0,30,34,37580,400.0,11151,48731,686,7.3,0.017,4.061,13.9,60층 626㎡(45.0×13.9m)
단일,5 미세조정,60,60,181.0,30,34,37580,400.0,11307,48887,687,7.31,0.018,4.057,13.53,60층 626㎡(46.3×13.5m)
단일,5 미세조정,56,56,169.2,30,33,37580,400.0,11293,48873,736,7.84,0.018,4.052,13.14,56층 671㎡(51.1×13.1m)
단일,5 미세조정,60,60,181.0,31,35,37580,400.0,11707,49287,689,7.34,0.021,4.06,12.69,60층 626㎡(49.3×12.7m)
단일,5 미세조정,58,58,175.1,31,37,37580,400.0,11501,49081,712,7.58,0.029,4.06,12.91,58층 648㎡(50.2×12.9m)
단일,5 미세조정,57,57,172.15,31,34,37580,400.0,11158,48738,723,7.69,0.02,4.065,13.53,57층 659㎡(48.7×13.5m)
단일,5 미세조정,57,57,172.15,31,34,37580,400.0,11397,48977,724,7.71,0.02,4.058,13.02,57층 659㎡(50.6×13.0m)
단일,5 미세조정,55,55,166.25,31,35,37580,400.0,11535,49115,751,8.0,0.02,4.047,12.58,55층 683㎡(54.3×12.6m)
단일,5 미세조정,49,49,148.55,31,34,37580,400.0,9393,46973,829,8.82,0.027,4.083,17.79,49층 767㎡(43.1×17.8m)
단일,5 미세조정,60,60,181.0,32,36,37580,400.0,11151,48731,686,7.3,0.028,4.071,13.9,60층 626㎡(45.0×13.9m)
단일,5 미세조정,60,60,181.0,32,34,37580,400.0,11151,48731,686,7.3,0.017,4.045,13.9,60층 626㎡(45.0×13.9m)
단일,5 미세조정,60,60,181.0,32,33,37580,400.0,11707,49287,689,7.34,0.02,4.029,12.69,60층 626㎡(49.3×12.7m)
단일,5 미세조정,60,60,181.0,32,33,37580,400.0,12070,49650,691,7.36,0.021,4.017,12.04,60층 626㎡(52.0×12.0m)
단일,5 미세조정,59,59,178.05,32,34,37580,400.0,11054,48634,697,7.42,0.02,4.071,14.02,59층 637㎡(45.4×14.0m)
단일,5 미세조정,58,58,175.1,32,36,37580,400.0,10955,48535,709,7.55,0.028,4.072,14.14,58층 648㎡(45.8×14.1m)
단일,5 미세조정,57,57,172.15,32,33,37580,400.0,11074,48654,722,7.69,0.018,4.041,13.73,57층 659㎡(48.0×13.7m)
단일,5 미세조정,57,57,172.15,32,33,37580,400.0,11397,48977,724,7.71,0.02,4.028,13.02,57층 659㎡(50.6×13.0m)
단일,5 미세조정,48,48,145.6,32,34,37580,400.0,9546,47126,847,9.02,0.025,4.078,16.86,48층 783㎡(46.4×16.9m)
단일,5 미세조정,47,47,142.65,32,34,37580,400.0,9190,46770,863,9.18,0.022,4.088,18.17,47층 800㎡(44.0×18.2m)
단일,5 미세조정,47,47,142.65,32,34,37580,400.0,9287,46867,863,9.19,0.023,4.085,17.71,47층 800㎡(45.2×17.7m)
단일,5 미세조정,47,47,142.65,32,34,37580,400.0,9559,47139,865,9.21,0.024,4.077,16.58,47층 800㎡(48.2×16.6m)
단일,5 미세조정,46,46,139.7,32,34,37580,400.0,9183,46763,881,9.38,0.023,4.088,17.9,46층 817㎡(45.6×17.9m)
단일,5 미세조정,45,45,136.75,32,34,37580,400.0,9302,46882,902,9.6,0.025,4.082,17.12,45층 835㎡(48.8×17.1m)
단일,5 미세조정,45,45,136.75,32,34,37580,400.0,9345,46925,902,9.6,0.026,4.081,16.95,45층 835㎡(49.3×16.9m)
단일,5 미세조정,44,44,133.8,32,34,37580,400.0,8791,46371,919,9.78,0.024,4.1,19.26,44층 854㎡(44.3×19.3m)
단일,5 미세조정,60,60,181.0,33,34,37580,400.0,10943,48523,685,7.29,0.028,4.076,14.45,60층 626㎡(43.3×14.4m)
단일,5 미세조정,59,59,178.05,33,34,37580,400.0,10914,48494,697,7.41,0.026,4.082,14.39,59층 637㎡(44.3×14.4m)
단일,5 미세조정,59,59,178.05,33,34,37580,400.0,11054,48634,697,7.42,0.026,4.08,14.02,59층 637㎡(45.4×14.0m)
단일,5 미세조정,59,59,178.05,33,34,37580,400.0,11361,48941,699,7.44,0.027,4.052,13.3,59층 637㎡(47.9×13.3m)
단일,5 미세조정,58,58,175.1,33,34,37580,400.0,11175,48755,710,7.56,0.025,4.047,13.61,58층 648㎡(47.6×13.6m)
단일,5 미세조정,57,57,172.15,33,34,37580,400.0,10274,47854,717,7.64,0.024,4.089,16.08,57층 659㎡(41.0×16.1m)
단일,5 미세조정,57,57,172.15,33,34,37580,400.0,10400,47980,718,7.64,0.018,4.078,15.63,57층 659㎡(42.2×15.6m)
단일,5 미세조정,57,57,172.15,33,36,37580,400.0,10719,48299,720,7.66,0.028,4.074,14.64,57층 659㎡(45.0×14.6m)
단일,5 미세조정,57,57,172.15,33,34,37580,400.0,11397,48977,724,7.71,0.029,4.027,13.02,57층 659㎡(50.6×13.0m)
단일,5 미세조정,56,56,169.2,33,34,37580,400.0,11055,48635,735,7.82,0.028,4.036,13.65,56층 671㎡(49.2×13.7m)
단일,5 미세조정,48,48,145.6,33,35,37580,400.0,9200,46780,845,8.99,0.027,4.097,18.44,48층 783㎡(42.4×18.4m)
단일,5 미세조정,48,48,145.6,33,34,37580,400.0,9200,46780,845,8.99,0.029,4.09,18.44,48층 783㎡(42.4×18.4m)
단일,5 미세조정,48,48,145.6,33,34,37580,400.0,9389,46969,846,9.01,0.034,4.083,17.52,48층 783㎡(44.7×17.5m)
단일,5 미세조정,46,46,139.7,33,35,37580,400.0,9087,46667,881,9.38,0.026,4.099,18.36,46층 817㎡(44.5×18.4m)
단일,5 미세조정,46,46,139.7,33,35,37580,400.0,9183,46763,881,9.38,0.027,4.097,17.9,46층 817㎡(45.6×17.9m)
단일,5 미세조정,46,46,139.7,33,34,37580,400.0,9087,46667,881,9.38,0.022,4.092,18.36,46층 817㎡(44.5×18.4m)
단일,5 미세조정,46,46,139.7,33,34,37580,400.0,9337,46917,883,9.39,0.027,4.082,17.22,46층 817㎡(47.4×17.2m)
단일,5 미세조정,46,46,139.7,33,33,37580,400.0,9569,47149,884,9.41,0.029,4.079,16.34,46층 817㎡(50.0×16.3m)
단일,5 미세조정,45,45,136.75,33,35,37580,400.0,8895,46475,899,9.57,0.025,4.099,19.05,45층 835㎡(43.8×19.0m)
단일,5 미세조정,45,45,136.75,33,34,37580,400.0,8895,46475,899,9.57,0.028,4.095,19.05,45층 835㎡(43.8×19.0m)
단일,1b 층수·세장비,45,45,136.75,33,33,37580,400.0,9415,46995,903,9.61,0.028,4.082,16.68,45층 835㎡(50.1×16.7m)
단일,5 미세조정,43,43,130.85,33,33,37580,400.0,9084,46664,942,10.03,0.026,4.089,17.51,43층 874㎡(49.9×17.5m)
단일,5 미세조정,60,60,181.0,34,34,37580,400.0,10730,48310,684,7.28,0.025,4.088,15.08,60층 626㎡(41.5×15.1m)
단일,5 미세조정,60,60,181.0,34,34,37580,400.0,10813,48393,684,7.28,0.025,4.087,14.82,60층 626㎡(42.2×14.8m)
단일,5 미세조정,60,60,181.0,34,34,37580,400.0,10730,48310,684,7.28,0.019,4.075,15.08,60층 626㎡(41.5×15.1m)
단일,5 미세조정,60,60,181.0,34,35,37580,400.0,11461,49041,688,7.32,0.023,4.071,13.19,60층 626㎡(47.5×13.2m)
단일,5 미세조정,60,60,181.0,34,34,37580,400.0,10730,48310,684,7.28,0.024,4.07,15.08,60층 626㎡(41.5×15.1m)
단일,5 미세조정,60,60,181.0,34,35,37580,400.0,11707,49287,689,7.34,0.023,4.069,12.69,60층 626㎡(49.3×12.7m)
단일,5 미세조정,60,60,181.0,34,34,37580,400.0,10684,48264,684,7.28,0.027,4.066,15.23,60층 626㎡(41.1×15.2m)
단일,5 미세조정,60,60,181.0,34,34,37580,400.0,10730,48310,684,7.28,0.018,4.058,15.08,60층 626㎡(41.5×15.1m)
단일,5 미세조정,60,60,181.0,34,34,37580,400.0,11151,48731,686,7.3,0.026,4.044,13.9,60층 626㎡(45.0×13.9m)
단일,5 미세조정,60,60,181.0,34,34,37580,400.0,11375,48955,688,7.32,0.027,4.04,13.38,60층 626㎡(46.8×13.4m)
단일,5 미세조정,59,59,178.05,34,34,37580,400.0,10462,48042,694,7.39,0.024,4.09,15.8,59층 637㎡(40.3×15.8m)
단일,5 미세조정,59,59,178.05,34,34,37580,400.0,10718,48298,696,7.4,0.025,4.086,14.95,59층 637㎡(42.6×14.9m)
단일,5 미세조정,59,59,178.05,34,34,37580,400.0,10636,48216,695,7.4,0.018,4.076,15.21,59층 637㎡(41.9×15.2m)
단일,5 미세조정,59,59,178.05,34,36,37580,400.0,11605,49185,701,7.46,0.02,4.075,12.8,59층 637㎡(49.8×12.8m)
단일,5 미세조정,59,59,178.05,34,35,37580,400.0,11361,48941,699,7.44,0.023,4.07,13.3,59층 637㎡(47.9×13.3m)
단일,5 미세조정,59,59,178.05,34,37,37580,400.0,11361,48941,699,7.44,0.038,4.061,13.3,59층 637㎡(47.9×13.3m)
단일,5 미세조정,59,59,178.05,34,34,37580,400.0,11605,49185,701,7.46,0.029,4.026,12.8,59층 637㎡(49.8×12.8m)
단일,5 미세조정,58,58,175.1,34,34,37580,400.0,10751,48331,708,7.53,0.025,4.082,14.7,58층 648㎡(44.1×14.7m)
단일,5 미세조정,58,58,175.1,34,34,37580,400.0,10495,48075,706,7.52,0.018,4.079,15.49,58층 648㎡(41.8×15.5m)
단일,5 미세조정,57,57,172.15,34,34,37580,400.0,11074,48654,722,7.69,0.027,4.039,13.73,57층 659㎡(48.0×13.7m)
단일,5 미세조정,55,55,166.25,34,34,37580,400.0,10803,48383,747,7.95,0.026,4.057,14.13,55층 683㎡(48.3×14.1m)
단일,5 미세조정,54,54,163.3,34,36,37580,400.0,10405,47985,758,8.07,0.027,4.075,15.08,54층 696㎡(46.1×15.1m)
단일,5 미세조정,49,49,148.55,34,34,37580,400.0,9120,46700,827,8.8,0.023,4.103,19.3,49층 767㎡(39.7×19.3m)
단일,5 미세조정,49,49,148.55,34,34,37580,400.0,9543,47123,830,8.83,0.021,4.085,17.12,49층 767㎡(44.8×17.1m)
단일,5 미세조정,48,48,145.6,34,34,37580,400.0,9621,47201,848,9.02,0.022,4.093,16.57,48층 783㎡(47.2×16.6m)
단일,5 미세조정,47,47,142.65,34,34,37580,400.0,9190,46770,863,9.18,0.037,4.086,18.17,47층 800㎡(44.0×18.2m)
단일,5 미세조정,46,46,139.7,34,34,37580,400.0,8823,46403,879,9.35,0.025,4.099,19.92,46층 817㎡(41.0×19.9m)
단일,5 미세조정,46,46,139.7,34,34,37580,400.0,8998,46578,880,9.37,0.036,4.091,18.84,46층 817㎡(43.4×18.8m)
단일,5 미세조정,46,46,139.7,34,34,37580,400.0,9183,46763,881,9.38,0.037,4.086,17.9,46층 817㎡(45.6×17.9m)
단일,5 미세조정,44,44,133.8,34,34,37580,400.0,9021,46601,920,9.8,0.026,4.087,18.07,44층 854㎡(47.3×18.1m)
단일,5 미세조정,60,60,181.0,35,34,37580,400.0,10512,48092,683,7.27,0.02,4.101,15.83,60층 626㎡(39.6×15.8m)
단일,5 미세조정,60,60,181.0,35,36,37580,400.0,10730,48310,684,7.28,0.029,4.089,15.08,60층 626㎡(41.5×15.1m)
단일,5 미세조정,60,60,181.0,35,34,37580,400.0,10405,47985,682,7.26,0.026,4.086,16.24,60층 626㎡(38.6×16.2m)
단일,5 미세조정,60,60,181.0,35,34,37580,400.0,10512,48092,683,7.27,0.027,4.085,15.83,60층 626㎡(39.6×15.8m)
단일,5 미세조정,60,60,181.0,35,36,37580,400.0,11011,48591,686,7.3,0.029,4.084,14.26,60층 626㎡(43.9×14.3m)
단일,5 미세조정,60,60,181.0,35,34,37580,400.0,10684,48264,684,7.28,0.036,4.083,15.23,60층 626㎡(41.1×15.2m)
단일,1b 층수·세장비,60,60,181.0,35,34,37580,400.0,10512,48092,683,7.27,0.029,4.074,15.83,60층 626㎡(39.6×15.8m)
단일,5 미세조정,60,60,181.0,35,37,37580,400.0,10813,48393,684,7.28,0.036,4.07,14.82,60층 626㎡(42.2×14.8m)
단일,5 미세조정,60,60,181.0,35,33,37580,400.0,11375,48955,688,7.32,0.02,4.046,13.38,60층 626㎡(46.8×13.4m)
쌍둥이,5 미세조정,60+60,60,181.0,35,33,37580,400.0,14297,51877,702,7.47,0.02,4.011,13.14,60층 298㎡(22.7×13.1m) + 60층 328㎡(23.8×13.8m)
단일,5 미세조정,59,59,178.05,35,36,37580,400.0,10718,48298,696,7.4,0.029,4.086,14.95,59층 637㎡(42.6×14.9m)
단일,5 미세조정,59,59,178.05,35,36,37580,400.0,11054,48634,697,7.42,0.029,4.081,14.02,59층 637㎡(45.4×14.0m)
단일,5 미세조정,59,59,178.05,35,34,37580,400.0,10914,48494,697,7.41,0.034,4.064,14.39,59층 637㎡(44.3×14.4m)
단일,5 미세조정,59,59,178.05,35,33,37580,400.0,11361,48941,699,7.44,0.021,4.045,13.3,59층 637㎡(47.9×13.3m)
단일,5 미세조정,59,59,178.05,35,34,37580,400.0,11275,48855,699,7.44,0.036,4.039,13.49,59층 637㎡(47.2×13.5m)
단일,5 미세조정,59,59,178.05,35,34,37580,400.0,11361,48941,699,7.44,0.036,4.036,13.3,59층 637㎡(47.9×13.3m)
단일,5 미세조정,58,58,175.1,35,34,37580,400.0,10495,48075,706,7.52,0.021,4.082,15.49,58층 648㎡(41.8×15.5m)
단일,5 미세조정,58,58,175.1,35,34,37580,400.0,10623,48203,707,7.53,0.022,4.08,15.08,58층 648㎡(43.0×15.1m)
단일,5 미세조정,58,58,175.1,35,37,37580,400.0,10541,48121,707,7.52,0.036,4.073,15.34,58층 648㎡(42.2×15.3m)
단일,5 미세조정,58,58,175.1,35,34,37580,400.0,10955,48535,709,7.55,0.026,4.045,14.14,58층 648㎡(45.8×14.1m)
쌍둥이,5 미세조정,58+58,58,175.1,35,33,37580,400.0,14039,51619,725,7.71,0.019,4.013,13.36,58층 309㎡(23.1×13.4m) + 58층 339㎡(24.2×14.0m)
단일,5 미세조정,57,57,172.15,35,36,37580,400.0,10400,47980,718,7.64,0.031,4.082,15.63,57층 659㎡(42.2×15.6m)
단일,5 미세조정,57,57,172.15,35,34,37580,400.0,9926,47506,715,7.61,0.019,4.082,17.61,57층 659㎡(37.4×17.6m)
단일,5 미세조정,57,57,172.15,35,36,37580,400.0,10856,48436,721,7.67,0.029,4.081,14.26,57층 659㎡(46.2×14.3m)
단일,5 미세조정,57,57,172.15,35,36,37580,400.0,11007,48587,722,7.68,0.029,4.078,13.88,57층 659㎡(47.5×13.9m)
단일,5 미세조정,57,57,172.15,35,37,37580,400.0,10856,48436,721,7.67,0.037,4.066,14.26,57층 659㎡(46.2×14.3m)
단일,5 미세조정,57,57,172.15,35,34,37580,400.0,10856,48436,721,7.67,0.023,4.052,14.26,57층 659㎡(46.2×14.3m)
단일,5 미세조정,57,57,172.15,35,34,37580,400.0,10704,48284,720,7.66,0.025,4.047,14.68,57층 659㎡(44.9×14.7m)
단일,5 미세조정,57,57,172.15,35,33,37580,400.0,11397,48977,724,7.71,0.03,4.036,13.02,57층 659㎡(50.6×13.0m)
단일,5 미세조정,56,56,169.2,35,35,37580,400.0,10555,48135,732,7.79,0.019,4.084,14.96,56층 671㎡(44.9×15.0m)
단일,5 미세조정,56,56,169.2,35,34,37580,400.0,10349,47929,731,7.78,0.033,4.07,15.61,56층 671㎡(43.0×15.6m)
단일,5 미세조정,56,56,169.2,35,34,37580,400.0,10755,48335,733,7.8,0.023,4.053,14.39,56층 671㎡(46.6×14.4m)
단일,5 미세조정,55,55,166.25,35,36,37580,400.0,10655,48235,746,7.94,0.032,4.083,14.52,55층 683㎡(47.1×14.5m)
단일,5 미세조정,55,55,166.25,35,34,37580,400.0,9940,47520,742,7.89,0.04,4.074,16.96,55층 683㎡(40.3×17.0m)
단일,5 미세조정,55,55,166.25,35,34,37580,400.0,10505,48085,745,7.93,0.025,4.052,14.94,55층 683㎡(45.7×14.9m)
단일,5 미세조정,53,53,160.35,35,34,37580,400.0,9749,47329,768,8.18,0.02,4.081,17.28,53층 709㎡(41.0×17.3m)
단일,5 미세조정,52,52,157.4,35,34,37580,400.0,9652,47232,783,8.33,0.021,4.094,17.44,52층 723㎡(41.4×17.4m)
단일,5 미세조정,50,50,151.5,35,34,37580,400.0,9298,46878,812,8.64,0.025,4.085,18.62,50층 752㎡(40.4×18.6m)
단일,5 미세조정,50,50,151.5,35,34,37580,400.0,9592,47172,814,8.66,0.032,4.079,17.17,50층 752㎡(43.8×17.2m)
단일,5 미세조정,49,49,148.55,35,35,37580,400.0,9393,46973,829,8.82,0.028,4.092,17.79,49층 767㎡(43.1×17.8m)
단일,5 미세조정,49,49,148.55,35,35,37580,400.0,9543,47123,830,8.83,0.029,4.091,17.12,49층 767㎡(44.8×17.1m)
단일,5 미세조정,49,49,148.55,35,35,37580,400.0,9650,47230,831,8.84,0.029,4.089,16.69,49층 767㎡(46.0×16.7m)
단일,5 미세조정,48,48,145.6,35,36,37580,400.0,9292,46872,845,9.0,0.038,4.095,17.98,48층 783㎡(43.6×18.0m)
단일,5 미세조정,48,48,145.6,35,34,37580,400.0,9022,46602,844,8.98,0.034,4.087,19.5,48층 783㎡(40.2×19.5m)
단일,5 미세조정,48,48,145.6,35,36,37580,400.0,9292,46872,845,9.0,0.048,4.081,17.98,48층 783㎡(43.6×18.0m)
단일,5 미세조정,48,48,145.6,35,34,37580,400.0,9440,47020,846,9.01,0.027,4.073,17.3,48층 783㎡(45.3×17.3m)
단일,5 미세조정,47,47,142.65,35,34,37580,400.0,9001,46581,861,9.17,0.024,4.088,19.21,47층 800㎡(41.6×19.2m)
단일,5 미세조정,46,46,139.7,35,34,37580,400.0,8998,46578,880,9.37,0.024,4.09,18.84,46층 817㎡(43.4×18.8m)
단일,5 미세조정,45,45,136.75,35,34,37580,400.0,8798,46378,898,9.56,0.026,4.098,19.63,45층 835㎡(42.5×19.6m)
단일,5 미세조정,44,44,133.8,35,35,37580,400.0,8696,46276,918,9.77,0.035,4.103,19.85,44층 854㎡(43.0×19.9m)
단일,5 미세조정,44,44,133.8,35,34,37580,400.0,8696,46276,918,9.77,0.029,4.096,19.85,44층 854㎡(43.0×19.9m)
단일,5 미세조정,60,60,181.0,36,35,37580,400.0,10197,47777,681,7.25,0.029,4.088,17.17,60층 626㎡(36.5×17.2m)
단일,5 미세조정,60,60,181.0,36,34,37580,400.0,10405,47985,682,7.26,0.035,4.087,16.24,60층 626㎡(38.6×16.2m)
단일,5 미세조정,60,60,181.0,36,35,37580,400.0,10995,48575,685,7.3,0.02,4.083,14.31,60층 626㎡(43.8×14.3m)
단일,5 미세조정,60,60,181.0,36,34,37580,400.0,10943,48523,685,7.29,0.022,4.062,14.45,60층 626㎡(43.3×14.4m)
단일,5 미세조정,60,60,181.0,36,34,37580,400.0,10943,48523,685,7.29,0.025,4.051,14.45,60층 626㎡(43.3×14.4m)
단일,5 미세조정,59,59,178.05,36,34,37580,400.0,10419,47999,694,7.38,0.019,4.098,15.96,59층 637㎡(39.9×16.0m)
단일,5 미세조정,59,59,178.05,36,35,37580,400.0,10636,48216,695,7.4,0.02,4.086,15.21,59층 637㎡(41.9×15.2m)
단일,5 미세조정,59,59,178.05,36,34,37580,400.0,10314,47894,693,7.38,0.035,4.085,16.38,59층 637㎡(38.9×16.4m)
단일,5 미세조정,59,59,178.05,36,35,37580,400.0,10419,47999,694,7.38,0.022,4.084,15.96,59층 637㎡(39.9×16.0m)
단일,5 미세조정,59,59,178.05,36,35,37580,400.0,10847,48427,696,7.41,0.023,4.08,14.57,59층 637㎡(43.7×14.6m)
단일,5 미세조정,59,59,178.05,36,34,37580,400.0,10590,48170,695,7.4,0.027,4.066,15.36,59층 637㎡(41.5×15.4m)
단일,5 미세조정,59,59,178.05,36,34,37580,400.0,10914,48494,697,7.41,0.034,4.048,14.39,59층 637㎡(44.3×14.4m)
단일,5 미세조정,58,58,175.1,36,34,37580,400.0,10326,47906,705,7.51,0.019,4.097,16.1,58층 648㎡(40.2×16.1m)
단일,5 미세조정,58,58,175.1,36,35,37580,400.0,10326,47906,705,7.51,0.019,4.087,16.1,58층 648㎡(40.2×16.1m)
단일,5 미세조정,58,58,175.1,36,36,37580,400.0,10222,47802,705,7.5,0.03,4.085,16.52,58층 648㎡(39.2×16.5m)
단일,5 미세조정,58,58,175.1,36,35,37580,400.0,10751,48331,708,7.53,0.02,4.083,14.7,58층 648㎡(44.1×14.7m)
단일,5 미세조정,58,58,175.1,36,34,37580,400.0,10495,48075,706,7.52,0.024,4.078,15.49,58층 648㎡(41.8×15.5m)
단일,5 미세조정,58,58,175.1,36,34,37580,400.0,10802,48382,708,7.54,0.023,4.06,14.55,58층 648㎡(44.5×14.6m)
단일,5 미세조정,58,58,175.1,36,34,37580,400.0,10623,48203,707,7.53,0.024,4.055,15.08,58층 648㎡(43.0×15.1m)
단일,5 미세조정,57,57,172.15,36,34,37580,400.0,9926,47506,715,7.61,0.024,4.09,17.61,57층 659㎡(37.4×17.6m)
단일,5 미세조정,57,57,172.15,36,35,37580,400.0,10445,48025,718,7.65,0.019,4.085,15.47,57층 659㎡(42.6×15.5m)
단일,5 미세조정,57,57,172.15,36,35,37580,400.0,10653,48233,720,7.66,0.019,4.083,14.82,57층 659㎡(44.5×14.8m)
단일,5 미세조정,57,57,172.15,36,36,37580,400.0,10704,48284,720,7.66,0.029,4.083,14.68,57층 659㎡(44.9×14.7m)
단일,5 미세조정,57,57,172.15,36,36,37580,400.0,10719,48299,720,7.66,0.029,4.083,14.64,57층 659㎡(45.0×14.6m)
단일,5 미세조정,57,57,172.15,36,36,37580,400.0,11397,48977,724,7.71,0.032,4.082,13.02,57층 659㎡(50.6×13.0m)
단일,5 미세조정,57,57,172.15,36,35,37580,400.0,10719,48299,720,7.66,0.019,4.081,14.64,57층 659㎡(45.0×14.6m)
단일,5 미세조정,57,57,172.15,36,34,37580,400.0,10526,48106,719,7.65,0.021,4.065,15.21,57층 659㎡(43.3×15.2m)
단일,5 미세조정,57,57,172.15,36,34,37580,400.0,10653,48233,720,7.66,0.022,4.06,14.82,57층 659㎡(44.5×14.8m)
단일,5 미세조정,57,57,172.15,36,34,37580,400.0,10719,48299,720,7.66,0.023,4.058,14.64,57층 659㎡(45.0×14.6m)
단일,5 미세조정,57,57,172.15,36,33,37580,400.0,11074,48654,722,7.69,0.02,4.046,13.73,57층 659㎡(48.0×13.7m)
단일,5 미세조정,57,57,172.15,36,33,37580,400.0,11158,48738,723,7.69,0.02,4.041,13.53,57층 659㎡(48.7×13.5m)
단일,5 미세조정,57,57,172.15,36,33,37580,400.0,11397,48977,724,7.71,0.021,4.033,13.02,57층 659㎡(50.6×13.0m)
단일,5 미세조정,57,57,172.15,36,33,37580,400.0,11751,49331,726,7.73,0.031,4.025,12.35,57층 659㎡(53.4×12.4m)
단일,5 미세조정,56,56,169.2,36,35,37580,400.0,10972,48552,734,7.82,0.019,4.08,13.85,56층 671㎡(48.5×13.8m)
단일,5 미세조정,56,56,169.2,36,36,37580,400.0,11293,48873,736,7.84,0.031,4.079,13.14,56층 671㎡(51.1×13.1m)
단일,5 미세조정,55,55,166.25,36,34,37580,400.0,10251,47831,743,7.91,0.023,4.058,15.75,55층 683㎡(43.4×15.8m)
단일,5 미세조정,55,55,166.25,36,34,37580,400.0,10455,48035,745,7.93,0.025,4.053,15.09,55층 683㎡(45.3×15.1m)
단일,5 미세조정,55,55,166.25,36,33,37580,400.0,10869,48449,747,7.95,0.029,4.042,13.97,55층 683㎡(48.9×14.0m)
단일,5 미세조정,54,54,163.3,36,36,37580,400.0,10700,48280,760,8.09,0.032,4.081,14.26,54층 696㎡(48.8×14.3m)
단일,5 미세조정,52,52,157.4,36,35,37580,400.0,9652,47232,783,8.33,0.026,4.089,17.44,52층 723㎡(41.4×17.4m)
단일,5 미세조정,50,50,151.5,36,34,37580,400.0,9752,47332,815,8.67,0.036,4.075,16.52,50층 752㎡(45.5×16.5m)
단일,5 미세조정,50,50,151.5,36,34,37580,400.0,9592,47172,814,8.66,0.027,4.069,17.17,50층 752㎡(43.8×17.2m)
단일,5 미세조정,48,48,145.6,36,35,37580,400.0,9022,46602,844,8.98,0.036,4.098,19.5,48층 783㎡(40.2×19.5m)
단일,5 미세조정,48,48,145.6,36,34,37580,400.0,9292,46872,845,9.0,0.044,4.072,17.98,48층 783㎡(43.6×18.0m)
단일,5 미세조정,48,48,145.6,36,34,37580,400.0,9389,46969,846,9.01,0.035,4.071,17.52,48층 783㎡(44.7×17.5m)
단일,5 미세조정,48,48,145.6,36,34,37580,400.0,9440,47020,846,9.01,0.035,4.068,17.3,48층 783㎡(45.3×17.3m)
단일,5 미세조정,48,48,145.6,36,34,37580,400.0,9665,47245,848,9.03,0.027,4.063,16.41,48층 783㎡(47.7×16.4m)
단일,5 미세조정,47,47,142.65,36,36,37580,400.0,9100,46680,862,9.18,0.047,4.085,18.64,47층 800㎡(42.9×18.6m)
단일,5 미세조정,47,47,142.65,36,34,37580,400.0,9337,46917,864,9.19,0.035,4.07,17.48,47층 800㎡(45.7×17.5m)
단일,5 미세조정,47,47,142.65,36,34,37580,400.0,9442,47022,865,9.2,0.037,4.067,17.04,47층 800㎡(46.9×17.0m)
단일,5 미세조정,47,47,142.65,36,34,37580,400.0,9631,47211,866,9.22,0.028,4.065,16.33,47층 800㎡(49.0×16.3m)
단일,5 미세조정,47,47,142.65,36,33,37580,400.0,10089,47669,869,9.25,0.032,4.052,14.9,47층 800㎡(53.7×14.9m)
단일,5 미세조정,46,46,139.7,36,34,37580,400.0,8823,46403,879,9.35,0.03,4.101,19.92,46층 817㎡(41.0×19.9m)
단일,5 미세조정,46,46,139.7,36,34,37580,400.0,8823,46403,879,9.35,0.029,4.094,19.92,46층 817㎡(41.0×19.9m)
단일,5 미세조정,45,45,136.75,36,34,37580,400.0,8798,46378,898,9.56,0.03,4.093,19.63,45층 835㎡(42.5×19.6m)
단일,5 미세조정,45,45,136.75,36,34,37580,400.0,8798,46378,898,9.56,0.041,4.08,19.63,45층 835㎡(42.5×19.6m)
단일,5 미세조정,44,44,133.8,36,34,37580,400.0,8791,46371,919,9.78,0.023,4.091,19.26,44층 854㎡(44.3×19.3m)
단일,5 미세조정,60,60,181.0,37,35,37580,400.0,10555,48135,683,7.27,0.026,4.104,15.67,60층 626㎡(40.0×15.7m)
단일,5 미세조정,60,60,181.0,37,35,37580,400.0,10405,47985,682,7.26,0.028,4.102,16.24,60층 626㎡(38.6×16.2m)
단일,5 미세조정,60,60,181.0,37,36,37580,400.0,10684,48264,684,7.28,0.033,4.101,15.23,60층 626㎡(41.1×15.2m)
단일,5 미세조정,60,60,181.0,37,34,37580,400.0,10197,47777,681,7.25,0.029,4.092,17.17,60층 626㎡(36.5×17.2m)
단일,5 미세조정,60,60,181.0,37,34,37580,400.0,10197,47777,681,7.25,0.02,4.088,17.17,60층 626㎡(36.5×17.2m)
단일,5 미세조정,60,60,181.0,37,37,37580,400.0,10684,48264,684,7.28,0.036,4.088,15.23,60층 626㎡(41.1×15.2m)
단일,5 미세조정,60,60,181.0,37,34,37580,400.0,10512,48092,683,7.27,0.034,4.069,15.83,60층 626㎡(39.6×15.8m)
단일,5 미세조정,60,60,181.0,37,33,37580,400.0,10943,48523,685,7.29,0.03,4.047,14.45,60층 626㎡(43.3×14.4m)
